ano,ndvi_i_invierno,ndvi_i_primavera,ndvi_i_verano,ndvi_i_otono,iv_malla_modi_id,nie_malla_modi_id,poblacion,grupo_poblacion
2003,3.60,3.70,4.17,3.30,222228,1760033,8,C
2004,3.50,3.57,3.78,3.25,222228,1760033,8,C
2005,3.32,3.66,3.94,3.00,222228,1760033,8,C
2006,3.60,3.03,3.90,3.23,222228,1760033,8,C
2007,3.46,3.77,3.93,3.13,222228,1760033,8,C
2008,3.44,3.63,3.33,3.31,222228,1760033,8,C
2009,3.20,3.72,4.05,3.22,222228,1760033,8,C
2010,3.68,3.88,4.19,3.16,222228,1760033,8,C
2011,3.51,3.74,3.87,3.19,222228,1760033,8,C
2012,3.52,3.51,4.11,3.32,222228,1760033,8,C
2000,3.92,3.76,3.32,3.35,222229,1760033,8,C
2001,3.76,3.84,3.31,1.95,222229,1760033,8,C
2002,2.44,3.81,4.09,3.23,222229,1760033,8,C
2003,3.76,3.74,4.26,3.42,222229,1760033,8,C
2004,3.65,3.55,3.84,3.29,222229,1760033,8,C
2005,3.48,3.81,3.90,3.09,222229,1760033,8,C
2006,3.72,3.13,3.85,3.24,222229,1760033,8,C
2007,3.66,3.80,4.05,3.18,222229,1760033,8,C
2008,3.68,3.66,3.32,3.34,222229,1760033,8,C
2009,3.65,3.71,4.08,3.28,222229,1760033,8,C
2010,3.79,3.96,4.20,3.35,222229,1760033,8,C
2011,3.76,3.75,3.90,3.33,222229,1760033,8,C
2012,3.65,3.95,4.11,3.36,222229,1760033,8,C
2000,3.97,3.83,3.25,3.34,222230,1760034,8,C
2001,3.92,3.94,3.23,1.99,222230,1760034,8,C
2002,2.67,3.82,3.92,3.26,222230,1760034,8,C
2003,3.97,3.98,4.17,3.53,222230,1760034,8,C
2004,3.80,3.56,3.67,3.35,222230,1760034,8,C
2005,3.65,3.70,3.78,3.11,222230,1760034,8,C
2006,3.74,3.10,3.76,3.23,222230,1760034,8,C
2007,3.69,3.75,3.81,3.20,222230,1760034,8,C
2008,3.54,3.58,3.16,3.35,222230,1760034,8,C
2009,3.66,3.60,4.04,3.28,222230,1760034,8,C
2010,3.84,3.92,3.97,3.31,222230,1760034,8,C
2011,3.72,3.70,3.75,3.33,222230,1760034,8,C
2012,3.73,3.92,4.07,3.34,222230,1760034,8,C
2000,3.90,3.83,3.16,3.17,222231,1760034,8,C
2001,3.81,3.83,3.03,1.91,222231,1760034,8,C
2002,2.38,3.72,3.86,3.11,222231,1760034,8,C
2003,3.73,3.93,3.89,3.35,222231,1760034,8,C
2004,3.46,3.47,3.46,3.19,222231,1760034,8,C
2005,3.39,3.74,3.68,2.94,222231,1760034,8,C
2006,3.47,3.07,3.56,3.12,222231,1760034,8,C
2007,3.61,3.57,3.69,3.10,222231,1760034,8,C
2008,3.22,3.53,3.03,3.18,222231,1760034,8,C
2009,3.52,3.64,3.97,3.16,222231,1760034,8,C
2010,3.62,3.96,3.91,3.23,222231,1760034,8,C
2011,3.53,3.65,3.55,3.23,222231,1760034,8,C
2012,3.59,3.83,3.93,3.27,222231,1760034,8,C
2000,3.46,3.67,3.03,3.03,222232,1760035,8,C
2001,3.52,3.89,2.97,1.83,222232,1760035,8,C
2002,2.28,3.65,3.74,3.02,222232,1760035,8,C
2003,3.46,3.83,3.84,3.24,222232,1760035,8,C
2004,3.20,3.32,3.49,3.11,222232,1760035,8,C
2005,3.11,3.67,3.50,2.84,222232,1760035,8,C
2006,3.30,2.99,3.58,2.95,222232,1760035,8,C
2007,3.33,3.62,3.54,2.97,222232,1760035,8,C
2008,3.09,3.47,3.05,2.96,222232,1760035,8,C
2009,3.16,3.54,3.89,3.04,222232,1760035,8,C
2010,3.33,3.92,3.79,3.05,222232,1760035,8,C
2011,3.20,3.52,3.53,3.08,222232,1760035,8,C
2012,3.28,3.86,3.86,3.28,222232,1760035,8,C
2000,3.40,3.62,3.38,3.11,221543,1760030,8,C
2001,3.35,3.67,3.49,1.87,221543,1760030,8,C
2002,2.25,3.72,4.26,3.09,221543,1760030,8,C
2003,3.39,3.49,4.21,3.28,221543,1760030,8,C
2004,3.27,3.46,3.86,3.27,221543,1760030,8,C
2005,3.18,3.51,3.77,2.99,221543,1760030,8,C
2006,3.11,2.95,3.92,2.94,221543,1760030,8,C
2007,3.23,3.77,4.12,3.12,221543,1760030,8,C
2008,2.78,3.49,3.36,3.22,221543,1760030,8,C
2009,3.53,3.43,4.36,3.27,221543,1760030,8,C
2010,3.37,3.78,4.25,3.22,221543,1760030,8,C
2011,3.32,3.55,3.95,3.19,221543,1760030,8,C
2012,3.22,3.49,4.21,3.27,221543,1760030,8,C
2000,3.51,3.68,3.37,3.13,221544,1760030,8,C
2001,3.56,3.51,3.32,1.89,221544,1760030,8,C
2002,2.43,3.80,4.20,3.23,221544,1760030,8,C
2003,3.55,3.71,4.19,3.40,221544,1760030,8,C
2004,3.69,3.68,4.04,3.40,221544,1760030,8,C
2005,3.13,3.64,3.83,3.16,221544,1760030,8,C
2006,3.61,3.06,3.82,3.12,221544,1760030,8,C
2007,3.37,3.74,4.05,3.25,221544,1760030,8,C
2008,2.94,3.49,3.47,3.16,221544,1760030,8,C
2009,3.52,3.47,4.33,3.32,221544,1760030,8,C
2010,3.60,3.86,4.20,3.34,221544,1760030,8,C
2011,3.50,3.54,3.96,3.15,221544,1760030,8,C
2012,3.58,3.71,4.13,3.43,221544,1760030,8,C
2000,4.24,3.96,3.55,3.50,221545,1760031,8,C
2001,4.25,3.89,3.43,2.19,221545,1760031,8,C
2002,2.83,3.86,4.25,3.52,221545,1760031,8,C
2003,4.03,4.17,4.31,3.58,221545,1760031,8,C
2004,4.12,3.90,4.04,3.62,221545,1760031,8,C
2005,3.69,3.99,4.07,3.51,221545,1760031,8,C
2006,4.23,3.31,3.96,3.49,221545,1760031,8,C
2007,4.17,3.96,4.04,3.43,221545,1760031,8,C
2008,3.48,3.74,3.43,3.48,221545,1760031,8,C
2009,3.77,3.93,4.32,3.48,221545,1760031,8,C
2010,3.96,4.11,4.21,3.58,221545,1760031,8,C
2011,3.98,3.83,4.01,3.55,221545,1760031,8,C
2012,4.21,3.88,4.34,3.52,221545,1760031,8,C
2000,3.91,3.69,3.37,3.38,221546,1760031,8,C
2001,4.20,3.90,3.34,2.10,221546,1760031,8,C
2002,2.66,3.78,4.14,3.33,221546,1760031,8,C
2003,4.28,3.75,4.13,3.64,221546,1760031,8,C
2004,3.89,3.91,3.89,3.42,221546,1760031,8,C
2005,3.73,4.02,3.88,3.48,221546,1760031,8,C
2006,4.10,3.18,3.91,3.41,221546,1760031,8,C
2007,4.11,3.98,3.83,3.37,221546,1760031,8,C
2008,3.41,3.59,3.33,3.55,221546,1760031,8,C
2009,3.67,3.61,4.13,3.31,221546,1760031,8,C
2010,3.91,3.93,3.95,3.46,221546,1760031,8,C
2011,3.97,3.85,3.92,3.42,221546,1760031,8,C
2012,3.99,4.05,4.42,3.50,221546,1760031,8,C
2000,3.55,3.69,3.16,3.28,221547,1760032,8,C
2001,3.74,3.75,3.21,1.89,221547,1760032,8,C
2002,2.40,3.58,3.98,3.05,221547,1760032,8,C
2003,3.90,3.60,3.90,3.27,221547,1760032,8,C
2004,3.68,3.91,3.77,3.26,221547,1760032,8,C
2005,3.32,3.71,3.84,3.27,221547,1760032,8,C
2006,3.68,3.14,3.74,3.21,221547,1760032,8,C
2007,3.87,3.88,3.84,3.16,221547,1760032,8,C
2008,3.25,3.39,3.10,3.24,221547,1760032,8,C
2009,3.91,3.36,4.11,3.10,221547,1760032,8,C
2010,3.65,3.71,3.90,3.24,221547,1760032,8,C
2011,3.62,3.61,3.65,3.17,221547,1760032,8,C
2012,3.68,3.76,4.05,3.38,221547,1760032,8,C
2000,3.46,3.65,3.38,3.07,221548,1760032,8,C
2001,3.66,3.67,3.14,1.80,221548,1760032,8,C
2002,2.29,3.65,4.03,3.09,221548,1760032,8,C
2003,3.69,3.48,3.88,3.21,221548,1760032,8,C
2004,3.44,3.65,3.86,3.18,221548,1760032,8,C
2005,3.26,3.75,3.78,3.03,221548,1760032,8,C
2006,3.54,3.08,3.75,3.06,221548,1760032,8,C
2007,3.50,3.75,3.90,3.13,221548,1760032,8,C
2008,3.06,3.47,3.08,3.22,221548,1760032,8,C
2009,3.81,3.36,4.18,3.23,221548,1760032,8,C
2010,3.51,3.73,4.03,3.16,221548,1760032,8,C
2011,3.52,3.57,3.69,3.14,221548,1760032,8,C
2012,3.58,3.67,4.03,3.29,221548,1760032,8,C
2000,3.69,3.83,3.35,3.17,221549,1760033,8,C
2001,3.75,3.78,3.26,1.90,221549,1760033,8,C
2002,2.28,3.74,4.10,3.08,221549,1760033,8,C
2003,3.68,3.68,4.07,3.28,221549,1760033,8,C
2004,3.57,3.69,3.74,3.23,221549,1760033,8,C
2005,3.24,3.75,3.87,3.07,221549,1760033,8,C
2006,3.52,3.17,3.82,3.07,221549,1760033,8,C
2007,3.56,3.87,4.01,3.20,221549,1760033,8,C
2008,3.47,3.61,3.30,3.22,221549,1760033,8,C
2009,3.40,3.56,4.08,3.22,221549,1760033,8,C
2010,3.66,3.88,4.12,3.19,221549,1760033,8,C
2011,3.60,3.68,3.83,3.27,221549,1760033,8,C
2012,3.55,3.70,4.11,3.30,221549,1760033,8,C
2000,3.84,3.76,3.32,3.29,221550,1760033,8,C
2001,3.64,3.88,3.34,1.93,221550,1760033,8,C
2002,2.47,3.83,4.15,3.20,221550,1760033,8,C
2003,3.68,3.76,4.23,3.39,221550,1760033,8,C
2004,3.64,3.69,3.79,3.29,221550,1760033,8,C
2005,3.39,3.79,3.89,3.10,221550,1760033,8,C
2006,3.53,3.07,3.86,3.20,221550,1760033,8,C
2007,3.59,3.79,4.07,3.17,221550,1760033,8,C
2008,3.48,3.65,3.27,3.29,221550,1760033,8,C
2009,3.56,3.70,4.20,3.23,221550,1760033,8,C
2010,3.60,3.93,4.16,3.34,221550,1760033,8,C
2011,3.63,3.69,3.93,3.28,221550,1760033,8,C
2012,3.54,3.87,4.21,3.29,221550,1760033,8,C
2000,3.83,3.81,3.30,3.24,221551,1760034,8,C
2001,3.63,3.80,3.23,1.89,221551,1760034,8,C
2002,2.45,3.87,3.97,3.09,221551,1760034,8,C
2003,3.70,3.69,4.00,3.39,221551,1760034,8,C
2004,3.51,3.60,3.57,3.16,221551,1760034,8,C
2005,3.39,3.69,3.73,2.98,221551,1760034,8,C
2006,3.52,3.01,3.70,3.10,221551,1760034,8,C
2007,3.47,3.60,3.84,3.09,221551,1760034,8,C
2008,3.22,3.54,3.11,3.18,221551,1760034,8,C
2009,3.60,3.57,4.12,3.14,221551,1760034,8,C
2010,3.55,3.90,4.01,3.25,221551,1760034,8,C
2011,3.55,3.60,3.63,3.23,221551,1760034,8,C
2012,3.46,3.80,3.96,3.19,221551,1760034,8,C
2000,3.68,3.71,3.09,3.08,221552,1760034,8,C
2001,3.55,3.74,3.05,1.84,221552,1760034,8,C
2002,2.40,3.71,3.79,3.00,221552,1760034,8,C
2003,3.61,3.75,3.88,3.28,221552,1760034,8,C
2004,3.38,3.36,3.43,3.16,221552,1760034,8,C
2005,3.29,3.58,3.59,2.94,221552,1760034,8,C
2006,3.35,2.95,3.47,3.02,221552,1760034,8,C
2007,3.17,3.19,3.62,3.02,221552,1760034,8,C
2008,2.91,3.48,3.02,2.96,221552,1760034,8,C
2009,3.25,3.48,3.93,3.07,221552,1760034,8,C
2010,3.43,3.86,3.90,3.18,221552,1760034,8,C
2011,3.42,3.53,3.53,3.16,221552,1760034,8,C
2012,3.38,3.84,3.90,3.11,221552,1760034,8,C
2000,3.44,3.72,3.14,3.04,221553,1760035,8,C
2001,3.47,3.85,3.04,1.88,221553,1760035,8,C
2002,2.34,3.68,3.87,3.00,221553,1760035,8,C
2003,3.51,3.88,3.90,3.24,221553,1760035,8,C
2004,3.07,3.45,3.56,3.05,221553,1760035,8,C
2005,3.28,3.59,3.79,3.02,221553,1760035,8,C
2006,3.21,2.85,3.47,3.13,221553,1760035,8,C
2007,3.12,3.24,3.61,2.97,221553,1760035,8,C
2008,2.77,3.33,3.18,2.91,221553,1760035,8,C
2009,3.05,3.52,4.02,3.10,221553,1760035,8,C
2010,3.25,3.74,3.92,3.12,221553,1760035,8,C
2011,3.31,3.52,3.60,3.04,221553,1760035,8,C
2012,3.21,3.75,4.12,3.10,221553,1760035,8,C
2000,3.75,3.81,3.43,3.31,220863,1757627,8,C
2001,3.71,3.86,3.56,2.02,220863,1757627,8,C
2002,2.43,3.82,4.36,3.19,220863,1757627,8,C
2003,3.72,3.79,4.37,3.39,220863,1757627,8,C
2004,3.49,3.83,4.00,3.46,220863,1757627,8,C
2005,2.98,3.70,4.02,3.16,220863,1757627,8,C
2006,3.53,2.97,4.11,3.16,220863,1757627,8,C
2007,3.64,3.75,4.34,3.33,220863,1757627,8,C
2008,3.11,3.63,3.42,3.41,220863,1757627,8,C
2009,3.74,3.68,4.38,3.24,220863,1757627,8,C
2010,3.58,3.97,4.30,3.32,220863,1757627,8,C
2011,3.69,3.77,4.09,3.34,220863,1757627,8,C
2012,3.53,3.59,4.32,3.44,220863,1757627,8,C
2000,3.43,3.62,3.42,3.14,220864,1757628,8,C
2001,3.41,3.68,3.50,1.82,220864,1757628,8,C
2002,2.24,3.81,4.42,3.15,220864,1757628,8,C
2003,3.52,3.50,4.35,3.23,220864,1757628,8,C
2004,3.27,3.72,4.10,3.36,220864,1757628,8,C
2005,2.96,3.66,3.99,3.00,220864,1757628,8,C
2006,3.16,2.95,4.05,2.96,220864,1757628,8,C
2007,3.35,3.72,4.18,3.16,220864,1757628,8,C
2008,2.80,3.61,3.42,3.16,220864,1757628,8,C
2009,3.76,3.45,4.42,3.21,220864,1757628,8,C
2010,3.26,3.78,4.29,3.22,220864,1757628,8,C
2011,3.34,3.59,4.08,3.15,220864,1757628,8,C
2012,3.14,3.44,4.31,3.40,220864,1757628,8,C
2000,3.62,3.87,3.52,3.32,220865,1757628,8,C
2001,3.96,3.82,3.54,1.94,220865,1757628,8,C
2002,2.51,3.85,4.48,3.18,220865,1757628,8,C
2003,3.93,3.72,4.40,3.40,220865,1757628,8,C
2004,3.90,3.92,4.20,3.51,220865,1757628,8,C
2005,3.40,3.92,4.06,3.34,220865,1757628,8,C
2006,3.65,3.21,4.18,3.32,220865,1757628,8,C
2007,3.65,3.90,4.25,3.50,220865,1757628,8,C
2008,3.04,3.59,3.48,3.32,220865,1757628,8,C
2009,3.83,3.68,4.42,3.43,220865,1757628,8,C
2010,3.38,3.87,4.33,3.30,220865,1757628,8,C
2011,3.59,3.72,4.11,3.32,220865,1757628,8,C
2012,3.74,3.67,4.35,3.46,220865,1757628,8,C
2000,4.61,4.23,3.61,3.85,220866,1757629,8,C
2001,4.55,4.28,3.60,2.20,220866,1757629,8,C
2002,3.01,4.30,4.54,3.78,220866,1757629,8,C
2003,4.51,4.32,4.52,3.84,220866,1757629,8,C
2004,4.51,4.25,4.22,3.78,220866,1757629,8,C
2005,3.88,4.28,4.26,3.75,220866,1757629,8,C
2006,4.42,3.41,4.25,3.67,220866,1757629,8,C
2007,4.29,4.08,4.27,3.68,220866,1757629,8,C
2008,3.56,3.81,3.51,3.64,220866,1757629,8,C
2009,4.18,3.95,4.40,3.51,220866,1757629,8,C
2010,4.21,4.04,4.31,3.63,220866,1757629,8,C
2011,4.11,4.00,4.18,3.57,220866,1757629,8,C
2012,4.29,3.97,4.43,3.77,220866,1757629,8,C
2000,4.54,4.29,3.57,3.70,220867,1757629,8,C
2001,4.44,4.03,3.53,2.24,220867,1757629,8,C
2002,3.02,4.17,4.46,3.72,220867,1757629,8,C
2003,4.42,4.33,4.43,3.84,220867,1757629,8,C
2004,4.49,4.10,4.23,3.72,220867,1757629,8,C
2005,3.95,4.22,4.15,3.64,220867,1757629,8,C
2006,4.35,3.54,4.06,3.68,220867,1757629,8,C
2007,4.42,4.19,4.18,3.65,220867,1757629,8,C
2008,3.45,3.72,3.40,3.71,220867,1757629,8,C
2009,3.99,3.77,4.31,3.25,220867,1757629,8,C
2010,4.06,3.97,4.16,3.57,220867,1757629,8,C
2011,4.20,4.03,4.08,3.66,220867,1757629,8,C
2012,4.22,4.08,4.36,3.61,220867,1757629,8,C
2000,4.07,4.15,3.41,3.39,220868,1757630,8,C
2001,4.06,4.03,3.32,2.11,220868,1757630,8,C
2002,2.61,3.96,4.27,3.42,220868,1757630,8,C
2003,4.10,4.12,4.24,3.59,220868,1757630,8,C
2004,4.30,4.00,3.95,3.52,220868,1757630,8,C
2005,3.95,4.03,4.06,3.64,220868,1757630,8,C
2006,4.29,3.29,3.96,3.57,220868,1757630,8,C
2007,4.15,4.19,4.02,3.57,220868,1757630,8,C
2008,3.44,3.56,3.15,3.51,220868,1757630,8,C
2009,3.83,3.35,4.19,3.10,220868,1757630,8,C
2010,3.64,3.73,4.07,3.26,220868,1757630,8,C
2011,3.80,3.82,3.90,3.37,220868,1757630,8,C
2012,4.14,3.78,4.02,3.44,220868,1757630,8,C
2000,3.48,3.74,3.43,3.15,220869,1757630,8,C
2001,3.64,3.68,3.18,1.87,220869,1757630,8,C
2002,2.51,3.69,4.07,3.04,220869,1757630,8,C
2003,3.60,3.69,3.94,3.38,220869,1757630,8,C
2004,3.52,3.58,3.81,3.18,220869,1757630,8,C
2005,3.25,3.83,3.85,3.02,220869,1757630,8,C
2006,3.61,3.23,3.85,3.15,220869,1757630,8,C
2007,3.69,3.82,3.99,3.15,220869,1757630,8,C
2008,2.83,3.37,3.18,3.12,220869,1757630,8,C
2009,3.63,3.26,4.18,3.11,220869,1757630,8,C
2010,3.44,3.60,4.10,3.19,220869,1757630,8,C
2011,3.44,3.49,3.72,3.15,220869,1757630,8,C
2012,3.66,3.64,4.01,3.17,220869,1757630,8,C
2000,3.38,3.63,3.39,3.01,220870,1757631,8,C
2001,3.42,3.64,3.20,1.82,220870,1757631,8,C
2002,2.25,3.54,4.04,3.08,220870,1757631,8,C
2003,3.37,3.61,3.98,3.29,220870,1757631,8,C
2004,3.43,3.66,3.71,3.15,220870,1757631,8,C
2005,3.05,3.59,3.68,2.99,220870,1757631,8,C
2006,3.28,2.96,3.91,3.04,220870,1757631,8,C
2007,3.33,3.83,3.95,3.05,220870,1757631,8,C
2008,2.84,3.46,3.21,3.14,220870,1757631,8,C
2009,3.30,3.31,4.20,3.18,220870,1757631,8,C
2010,3.37,3.67,4.13,3.12,220870,1757631,8,C
2011,3.49,3.55,3.77,3.13,220870,1757631,8,C
2012,3.49,3.54,4.06,3.21,220870,1757631,8,C
2000,3.45,3.60,3.34,3.11,220871,1757631,8,C
2001,3.47,3.76,3.19,1.86,220871,1757631,8,C
2002,2.34,3.81,4.09,3.06,220871,1757631,8,C
2003,3.55,3.73,4.10,3.25,220871,1757631,8,C
2004,3.42,3.58,3.70,3.18,220871,1757631,8,C
2005,3.16,3.67,3.75,3.00,220871,1757631,8,C
2006,3.41,2.97,3.82,3.09,220871,1757631,8,C
2007,3.34,3.63,3.97,3.07,220871,1757631,8,C
2008,3.01,3.67,3.29,3.15,220871,1757631,8,C
2009,3.52,3.53,4.22,3.16,220871,1757631,8,C
2010,3.50,3.89,4.08,3.24,220871,1757631,8,C
2011,3.50,3.59,3.78,3.17,220871,1757631,8,C
2012,3.34,3.83,4.07,3.27,220871,1757631,8,C
2000,3.57,3.68,3.22,3.11,220872,1757632,8,C
2001,3.47,3.78,3.26,1.86,220872,1757632,8,C
2002,2.40,3.82,4.08,3.08,220872,1757632,8,C
2003,3.66,3.70,4.07,3.30,220872,1757632,8,C
2004,3.49,3.55,3.61,3.21,220872,1757632,8,C
2005,3.26,3.67,3.66,2.97,220872,1757632,8,C
2006,3.39,2.96,3.72,3.09,220872,1757632,8,C
2007,3.27,3.44,4.03,3.10,220872,1757632,8,C
2008,3.08,3.44,3.19,3.09,220872,1757632,8,C
2009,3.47,3.52,4.13,3.18,220872,1757632,8,C
2010,3.46,3.87,4.02,3.16,220872,1757632,8,C
2011,3.47,3.61,3.70,3.19,220872,1757632,8,C
2012,3.40,3.80,4.15,3.26,220872,1757632,8,C
2000,3.50,3.64,3.23,3.14,220873,1757632,8,C
2001,3.54,3.71,3.15,1.84,220873,1757632,8,C
2002,2.44,3.80,3.93,3.14,220873,1757632,8,C
2003,3.64,3.78,3.92,3.35,220873,1757632,8,C
2004,3.43,3.46,3.48,3.19,220873,1757632,8,C
2005,3.23,3.62,3.59,2.92,220873,1757632,8,C
2006,3.35,2.93,3.61,3.02,220873,1757632,8,C
2007,3.22,3.08,3.57,3.03,220873,1757632,8,C
2008,3.01,3.32,3.01,2.79,220873,1757632,8,C
2009,3.35,3.54,4.00,2.92,220873,1757632,8,C
2010,3.46,3.77,3.95,3.09,220873,1757632,8,C
2011,3.37,3.44,3.50,3.07,220873,1757632,8,C
2012,3.46,3.84,3.88,3.09,220873,1757632,8,C
2000,3.58,3.65,3.42,3.17,220184,1757627,8,C
2001,3.35,3.60,3.49,1.78,220184,1757627,8,C
2002,2.30,3.68,4.29,3.11,220184,1757627,8,C
2003,3.47,3.57,4.32,3.15,220184,1757627,8,C
2004,3.32,3.81,4.02,3.00,220184,1757627,8,C
2005,2.81,3.62,4.10,2.99,220184,1757627,8,C
2006,3.35,2.99,4.17,3.01,220184,1757627,8,C
2007,3.42,3.58,4.24,3.22,220184,1757627,8,C
2008,2.45,3.50,3.45,3.23,220184,1757627,8,C
2009,3.44,3.59,4.34,3.17,220184,1757627,8,C
2010,3.34,3.75,4.29,3.24,220184,1757627,8,C
2011,3.35,3.53,3.99,3.22,220184,1757627,8,C
2012,3.36,3.51,4.23,3.25,220184,1757627,8,C
2000,3.48,3.51,3.53,3.04,220185,1757628,8,C
2001,3.14,3.65,3.54,1.84,220185,1757628,8,C
2002,2.32,3.73,4.31,3.06,220185,1757628,8,C
2003,3.41,3.47,4.32,3.14,220185,1757628,8,C
2004,3.17,3.76,4.03,3.25,220185,1757628,8,C
2005,2.97,3.54,3.99,3.05,220185,1757628,8,C
2006,3.13,2.93,4.09,2.97,220185,1757628,8,C
2007,3.36,3.56,4.21,3.14,220185,1757628,8,C
2008,2.54,3.56,3.47,3.14,220185,1757628,8,C
2009,3.63,3.52,4.38,3.13,220185,1757628,8,C
2010,3.34,3.75,4.29,3.18,220185,1757628,8,C
2011,3.23,3.50,4.07,3.14,220185,1757628,8,C
2012,3.23,3.70,4.25,3.27,220185,1757628,8,C
2000,3.91,3.78,3.49,3.39,220186,1757628,8,C
2001,3.93,3.90,3.57,2.00,220186,1757628,8,C
2002,2.41,3.84,4.41,3.24,220186,1757628,8,C
2003,3.91,3.76,4.41,3.40,220186,1757628,8,C
2004,3.99,4.03,4.11,3.31,220186,1757628,8,C
2005,3.40,3.96,4.12,3.29,220186,1757628,8,C
2006,3.73,3.23,4.13,3.32,220186,1757628,8,C
2007,3.72,3.78,4.20,3.38,220186,1757628,8,C
2008,2.86,3.55,3.49,3.43,220186,1757628,8,C
2009,3.65,3.70,4.44,3.34,220186,1757628,8,C
2010,3.71,3.76,4.41,3.35,220186,1757628,8,C
2011,3.73,3.76,4.20,3.29,220186,1757628,8,C
2012,3.91,3.71,4.29,3.42,220186,1757628,8,C
2000,4.25,3.97,3.58,3.64,220187,1757629,8,C
2001,4.33,4.16,3.54,2.21,220187,1757629,8,C
2002,2.92,4.16,4.45,3.64,220187,1757629,8,C
2003,4.46,4.24,4.45,3.69,220187,1757629,8,C
2004,4.29,4.14,4.12,3.68,220187,1757629,8,C
2005,3.82,4.22,4.20,3.61,220187,1757629,8,C
2006,4.40,3.41,4.12,3.62,220187,1757629,8,C
2007,4.29,4.00,4.19,3.60,220187,1757629,8,C
2008,3.26,3.74,3.52,3.72,220187,1757629,8,C
2009,4.10,3.85,4.47,3.48,220187,1757629,8,C
2010,3.91,4.01,4.39,3.56,220187,1757629,8,C
2011,4.05,3.92,4.13,3.54,220187,1757629,8,C
2012,4.17,4.12,4.37,3.60,220187,1757629,8,C
2000,4.32,4.07,3.40,3.58,220188,1757629,8,C
2001,4.31,4.14,3.42,2.14,220188,1757629,8,C
2002,2.80,4.16,4.32,3.51,220188,1757629,8,C
2003,4.44,4.16,4.29,3.78,220188,1757629,8,C
2004,4.23,4.04,4.10,3.61,220188,1757629,8,C
2005,3.86,4.29,4.12,3.62,220188,1757629,8,C
2006,4.45,3.49,4.08,3.69,220188,1757629,8,C
2007,4.35,3.95,4.10,3.59,220188,1757629,8,C
2008,3.31,3.78,3.26,3.71,220188,1757629,8,C
2009,3.88,3.55,4.01,3.22,220188,1757629,8,C
2010,3.90,3.94,4.04,3.51,220188,1757629,8,C
2011,4.16,3.94,3.97,3.50,220188,1757629,8,C
2012,4.22,4.06,4.11,3.52,220188,1757629,8,C
2000,3.58,3.89,3.20,3.50,220189,1757630,8,C
2001,3.84,3.79,3.25,1.81,220189,1757630,8,C
2002,2.77,3.89,4.19,3.16,220189,1757630,8,C
2003,3.96,3.70,3.96,3.39,220189,1757630,8,C
2004,3.80,3.77,3.80,3.31,220189,1757630,8,C
2005,3.52,3.90,4.08,3.20,220189,1757630,8,C
2006,4.17,3.16,4.04,3.33,220189,1757630,8,C
2007,4.01,3.72,3.88,3.28,220189,1757630,8,C
2008,2.74,3.23,3.04,3.23,220189,1757630,8,C
2009,3.46,3.25,3.93,2.99,220189,1757630,8,C
2010,3.54,3.63,3.85,3.13,220189,1757630,8,C
2011,3.74,3.69,3.78,3.18,220189,1757630,8,C
2012,4.16,3.55,4.04,3.07,220189,1757630,8,C
2000,3.06,3.45,3.25,2.83,220190,1757630,8,C
2001,3.07,3.48,3.01,1.64,220190,1757630,8,C
2002,2.09,3.44,3.97,2.85,220190,1757630,8,C
2003,3.32,3.33,3.66,3.04,220190,1757630,8,C
2004,3.10,3.38,3.60,2.99,220190,1757630,8,C
2005,3.02,3.44,3.62,2.76,220190,1757630,8,C
2006,3.11,2.78,3.64,2.77,220190,1757630,8,C
2007,3.16,3.40,3.83,2.83,220190,1757630,8,C
2008,2.07,3.11,3.09,3.03,220190,1757630,8,C
2009,3.27,3.11,4.00,2.95,220190,1757630,8,C
2010,3.11,3.53,3.81,3.00,220190,1757630,8,C
2011,3.21,3.21,3.69,3.00,220190,1757630,8,C
2012,3.18,3.31,3.97,2.95,220190,1757630,8,C
2000,3.06,3.49,3.30,2.94,220191,1757631,8,C
2001,3.08,3.63,3.12,1.75,220191,1757631,8,C
2002,2.09,3.66,3.96,2.83,220191,1757631,8,C
2003,3.24,3.45,3.94,3.07,220191,1757631,8,C
2004,3.14,3.37,3.57,3.10,220191,1757631,8,C
2005,2.80,3.43,3.64,2.89,220191,1757631,8,C
2006,3.01,2.88,3.73,2.82,220191,1757631,8,C
2007,3.12,3.44,3.88,2.98,220191,1757631,8,C
2008,2.23,3.34,3.23,2.98,220191,1757631,8,C
2009,3.00,3.32,4.10,3.11,220191,1757631,8,C
2010,2.98,3.66,4.14,3.07,220191,1757631,8,C
2011,3.04,3.34,3.70,2.99,220191,1757631,8,C
2012,3.12,3.70,4.07,3.08,220191,1757631,8,C
2000,3.10,3.55,3.34,3.05,220192,1757631,8,C
2001,3.19,3.63,3.22,1.74,220192,1757631,8,C
2002,2.19,3.70,4.20,3.03,220192,1757631,8,C
2003,3.24,3.52,4.14,3.24,220192,1757631,8,C
2004,3.09,3.49,3.64,3.23,220192,1757631,8,C
2005,2.67,3.48,3.71,2.88,220192,1757631,8,C
2006,3.06,2.92,3.79,2.92,220192,1757631,8,C
2007,3.12,3.51,3.95,3.08,220192,1757631,8,C
2008,2.30,3.38,3.27,3.10,220192,1757631,8,C
2009,3.04,3.42,4.24,3.18,220192,1757631,8,C
2010,3.05,3.79,4.12,3.14,220192,1757631,8,C
