ano,scd,scod,scmd,nie_malla_modi_id,iv_malla_modi_id,poblacion,grupo_poblacion
2012,16,0,0,1714361,195680,5,B
2012,16,0,0,1714361,195679,5,B
2012,16,0,0,1714361,196359,5,B
2012,16,0,0,1714361,196358,5,B
2001,64,48,197,1704754,190929,5,B
2001,64,48,197,1704754,190928,5,B
2002,120,16,165,1704754,190929,5,B
2002,120,16,165,1704754,190928,5,B
2003,96,64,221,1704754,190929,5,B
2003,96,64,221,1704754,190928,5,B
2004,72,71,165,1704754,190929,5,B
2004,72,71,165,1704754,190928,5,B
2005,112,48,173,1704754,190929,5,B
2005,112,48,173,1704754,190928,5,B
2006,56,72,189,1704754,190929,5,B
2006,56,72,189,1704754,190928,5,B
2007,72,56,213,1704754,190929,5,B
2007,72,56,213,1704754,190928,5,B
2008,136,31,173,1704754,190929,5,B
2008,136,31,173,1704754,190928,5,B
2009,96,64,173,1704754,190929,5,B
2009,96,64,173,1704754,190928,5,B
2010,136,40,181,1704754,190929,5,B
2010,136,40,181,1704754,190928,5,B
2011,56,40,181,1704754,190929,5,B
2011,56,40,181,1704754,190928,5,B
2012,24,0,0,1704754,190929,5,B
2012,24,0,0,1704754,190928,5,B
2001,8,165,165,1707153,191602,4,B
2001,8,165,165,1707153,191602,4,B
2001,8,165,165,1707153,191601,4,B
2001,8,165,165,1707153,191601,4,B
2002,72,48,157,1707153,191602,4,B
2002,72,48,157,1707153,191602,4,B
2002,72,48,157,1707153,191601,4,B
2002,72,48,157,1707153,191601,4,B
2003,48,40,221,1707153,191602,4,B
2003,48,40,221,1707153,191602,4,B
2003,48,40,221,1707153,191601,4,B
2003,48,40,221,1707153,191601,4,B
2004,40,125,165,1707153,191602,4,B
2004,40,125,165,1707153,191602,4,B
2004,40,125,165,1707153,191601,4,B
2004,40,125,165,1707153,191601,4,B
2005,104,48,165,1707153,191602,4,B
2005,104,48,165,1707153,191602,4,B
2005,104,48,165,1707153,191601,4,B
2005,104,48,165,1707153,191601,4,B
2006,40,88,149,1707153,191602,4,B
2006,40,88,149,1707153,191602,4,B
2006,40,88,149,1707153,191601,4,B
2006,40,88,149,1707153,191601,4,B
2007,56,56,213,1707153,191602,4,B
2007,56,56,213,1707153,191602,4,B
2007,56,56,213,1707153,191601,4,B
2007,56,56,213,1707153,191601,4,B
2008,112,31,165,1707153,191602,4,B
2008,112,31,165,1707153,191602,4,B
2008,112,31,165,1707153,191601,4,B
2008,112,31,165,1707153,191601,4,B
2009,72,64,157,1707153,191602,4,B
2009,72,64,157,1707153,191602,4,B
2009,72,64,157,1707153,191601,4,B
2009,72,64,157,1707153,191601,4,B
2010,72,72,157,1707153,191602,4,B
2010,72,72,157,1707153,191602,4,B
2010,72,72,157,1707153,191601,4,B
2010,72,72,157,1707153,191601,4,B
2011,32,40,181,1707153,191602,4,B
2011,32,40,181,1707153,191602,4,B
2011,32,40,181,1707153,191601,4,B
2011,32,40,181,1707153,191601,4,B
2012,16,0,0,1707153,191602,4,B
2012,16,0,0,1707153,191602,4,B
2012,16,0,0,1707153,191601,4,B
2012,16,0,0,1707153,191601,4,B
2001,24,157,171,1707155,191606,5,B
2001,24,157,171,1707155,192285,5,B
2001,24,157,171,1707155,192284,5,B
2002,96,16,157,1707155,191606,5,B
2002,96,16,157,1707155,192285,5,B
2002,96,16,157,1707155,192284,5,B
2003,56,64,221,1707155,191606,5,B
2003,56,64,221,1707155,192285,5,B
2003,56,64,221,1707155,192284,5,B
2004,64,71,165,1707155,191606,5,B
2004,64,71,165,1707155,192285,5,B
2004,64,71,165,1707155,192284,5,B
2005,104,48,165,1707155,191606,5,B
2005,104,48,165,1707155,192285,5,B
2005,104,48,165,1707155,192284,5,B
2006,56,72,189,1707155,191606,5,B
2006,56,72,189,1707155,192285,5,B
2006,56,72,189,1707155,192284,5,B
2007,56,56,213,1707155,191606,5,B
2007,56,56,213,1707155,192285,5,B
2007,56,56,213,1707155,192284,5,B
2008,128,31,165,1707155,191606,5,B
2008,128,31,165,1707155,192285,5,B
2008,128,31,165,1707155,192284,5,B
2009,88,64,173,1707155,191606,5,B
2009,88,64,173,1707155,192285,5,B
2009,88,64,173,1707155,192284,5,B
2010,112,40,173,1707155,191606,5,B
2010,112,40,173,1707155,192285,5,B
2010,112,40,173,1707155,192284,5,B
2011,32,40,181,1707155,191606,5,B
2011,32,40,181,1707155,192285,5,B
2011,32,40,181,1707155,192284,5,B
2012,24,0,0,1707155,191606,5,B
2012,24,0,0,1707155,192285,5,B
2012,24,0,0,1707155,192284,5,B
2001,40,48,197,1707156,191608,5,B
2001,40,48,197,1707156,191607,5,B
2001,40,48,197,1707156,192287,5,B
2001,40,48,197,1707156,192286,5,B
2002,104,16,157,1707156,191608,5,B
2002,104,16,157,1707156,191607,5,B
2002,104,16,157,1707156,192287,5,B
2002,104,16,157,1707156,192286,5,B
2003,64,64,221,1707156,191608,5,B
2003,64,64,221,1707156,191607,5,B
2003,64,64,221,1707156,192287,5,B
2003,64,64,221,1707156,192286,5,B
2004,56,71,165,1707156,191608,5,B
2004,56,71,165,1707156,191607,5,B
2004,56,71,165,1707156,192287,5,B
2004,56,71,165,1707156,192286,5,B
2005,104,48,165,1707156,191608,5,B
2005,104,48,165,1707156,191607,5,B
2005,104,48,165,1707156,192287,5,B
2005,104,48,165,1707156,192286,5,B
2006,56,72,189,1707156,191608,5,B
2006,56,72,189,1707156,191607,5,B
2006,56,72,189,1707156,192287,5,B
2006,56,72,189,1707156,192286,5,B
2007,64,56,213,1707156,191608,5,B
2007,64,56,213,1707156,191607,5,B
2007,64,56,213,1707156,192287,5,B
2007,64,56,213,1707156,192286,5,B
2008,128,31,165,1707156,191608,5,B
2008,128,31,165,1707156,191607,5,B
2008,128,31,165,1707156,192287,5,B
2008,128,31,165,1707156,192286,5,B
2009,88,64,173,1707156,191608,5,B
2009,88,64,173,1707156,191607,5,B
2009,88,64,173,1707156,192287,5,B
2009,88,64,173,1707156,192286,5,B
2010,120,40,173,1707156,191608,5,B
2010,120,40,173,1707156,191607,5,B
2010,120,40,173,1707156,192287,5,B
2010,120,40,173,1707156,192286,5,B
2011,40,40,181,1707156,191608,5,B
2011,40,40,181,1707156,191607,5,B
2011,40,40,181,1707156,192287,5,B
2011,40,40,181,1707156,192286,5,B
2012,24,0,0,1707156,191608,5,B
2012,24,0,0,1707156,191607,5,B
2012,24,0,0,1707156,192287,5,B
2012,24,0,0,1707156,192286,5,B
2001,8,165,165,1709555,192960,5,B
2001,8,165,165,1709555,192959,5,B
2001,8,165,165,1709555,193639,5,B
2001,8,165,165,1709555,193638,5,B
2002,56,48,157,1709555,192960,5,B
2002,56,48,157,1709555,192959,5,B
2002,56,48,157,1709555,193639,5,B
2002,56,48,157,1709555,193638,5,B
2003,48,40,197,1709555,192960,5,B
2003,48,40,197,1709555,192959,5,B
2003,48,40,197,1709555,193639,5,B
2003,48,40,197,1709555,193638,5,B
2004,40,125,165,1709555,192960,5,B
2004,40,125,165,1709555,192959,5,B
2004,40,125,165,1709555,193639,5,B
2004,40,125,165,1709555,193638,5,B
2005,72,64,165,1709555,192960,5,B
2005,72,64,165,1709555,192959,5,B
2005,72,64,165,1709555,193639,5,B
2005,72,64,165,1709555,193638,5,B
2006,40,88,149,1709555,192960,5,B
2006,40,88,149,1709555,192959,5,B
2006,40,88,149,1709555,193639,5,B
2006,40,88,149,1709555,193638,5,B
2007,32,56,213,1709555,192960,5,B
2007,32,56,213,1709555,192959,5,B
2007,32,56,213,1709555,193639,5,B
2007,32,56,213,1709555,193638,5,B
2008,96,31,165,1709555,192960,5,B
2008,96,31,165,1709555,192959,5,B
2008,96,31,165,1709555,193639,5,B
2008,96,31,165,1709555,193638,5,B
2009,56,64,125,1709555,192960,5,B
2009,56,64,125,1709555,192959,5,B
2009,56,64,125,1709555,193639,5,B
2009,56,64,125,1709555,193638,5,B
2010,56,88,157,1709555,192960,5,B
2010,56,88,157,1709555,192959,5,B
2010,56,88,157,1709555,193639,5,B
2010,56,88,157,1709555,193638,5,B
2011,16,40,125,1709555,192960,5,B
2011,16,40,125,1709555,192959,5,B
2011,16,40,125,1709555,193639,5,B
2011,16,40,125,1709555,193638,5,B
2012,16,0,0,1709555,192960,5,B
2012,16,0,0,1709555,192959,5,B
2012,16,0,0,1709555,193639,5,B
2012,16,0,0,1709555,193638,5,B
2001,16,157,165,1709557,192964,5,B
2001,16,157,165,1709557,192963,5,B
2001,16,157,165,1709557,193643,5,B
2001,16,157,165,1709557,193642,5,B
2002,64,16,157,1709557,192964,5,B
2002,64,16,157,1709557,192963,5,B
2002,64,16,157,1709557,193643,5,B
2002,64,16,157,1709557,193642,5,B
2003,40,72,221,1709557,192964,5,B
2003,40,72,221,1709557,192963,5,B
2003,40,72,221,1709557,193643,5,B
2003,40,72,221,1709557,193642,5,B
2004,40,95,165,1709557,192964,5,B
2004,40,95,165,1709557,192963,5,B
2004,40,95,165,1709557,193643,5,B
2004,40,95,165,1709557,193642,5,B
2005,80,48,165,1709557,192964,5,B
2005,80,48,165,1709557,192963,5,B
2005,80,48,165,1709557,193643,5,B
2005,80,48,165,1709557,193642,5,B
2006,48,72,181,1709557,192964,5,B
2006,48,72,181,1709557,192963,5,B
2006,48,72,181,1709557,193643,5,B
2006,48,72,181,1709557,193642,5,B
2007,32,56,213,1709557,192964,5,B
2007,32,56,213,1709557,192963,5,B
2007,32,56,213,1709557,193643,5,B
2007,32,56,213,1709557,193642,5,B
2008,112,31,165,1709557,192964,5,B
2008,112,31,165,1709557,192963,5,B
2008,112,31,165,1709557,193643,5,B
2008,112,31,165,1709557,193642,5,B
2009,80,64,157,1709557,192964,5,B
2009,80,64,157,1709557,192963,5,B
2009,80,64,157,1709557,193643,5,B
2009,80,64,157,1709557,193642,5,B
2010,64,64,149,1709557,192964,5,B
2010,64,64,149,1709557,192963,5,B
2010,64,64,149,1709557,193643,5,B
2010,64,64,149,1709557,193642,5,B
2011,24,40,133,1709557,192964,5,B
2011,24,40,133,1709557,192963,5,B
2011,24,40,133,1709557,193643,5,B
2011,24,40,133,1709557,193642,5,B
2012,16,0,0,1709557,192964,5,B
2012,16,0,0,1709557,192963,5,B
2012,16,0,0,1709557,193643,5,B
2012,16,0,0,1709557,193642,5,B
2001,32,48,197,1709559,192968,5,B
2001,32,48,197,1709559,192967,5,B
2001,32,48,197,1709559,193647,5,B
2001,32,48,197,1709559,193646,5,B
2002,80,64,157,1709559,192968,5,B
2002,80,64,157,1709559,192967,5,B
2002,80,64,157,1709559,193647,5,B
2002,80,64,157,1709559,193646,5,B
2003,56,72,221,1709559,192968,5,B
2003,56,72,221,1709559,192967,5,B
2003,56,72,221,1709559,193647,5,B
2003,56,72,221,1709559,193646,5,B
2004,32,95,165,1709559,192968,5,B
2004,32,95,165,1709559,192967,5,B
2004,32,95,165,1709559,193647,5,B
2004,32,95,165,1709559,193646,5,B
2005,96,48,165,1709559,192968,5,B
2005,96,48,165,1709559,192967,5,B
2005,96,48,165,1709559,193647,5,B
2005,96,48,165,1709559,193646,5,B
2006,32,72,181,1709559,192968,5,B
2006,32,72,181,1709559,192967,5,B
2006,32,72,181,1709559,193647,5,B
2006,32,72,181,1709559,193646,5,B
2007,48,56,213,1709559,192968,5,B
2007,48,56,213,1709559,192967,5,B
2007,48,56,213,1709559,193647,5,B
2007,48,56,213,1709559,193646,5,B
2008,120,31,165,1709559,192968,5,B
2008,120,31,165,1709559,192967,5,B
2008,120,31,165,1709559,193647,5,B
2008,120,31,165,1709559,193646,5,B
2009,88,64,173,1709559,192968,5,B
2009,88,64,173,1709559,192967,5,B
2009,88,64,173,1709559,193647,5,B
2009,88,64,173,1709559,193646,5,B
2010,104,40,157,1709559,192968,5,B
2010,104,40,157,1709559,192967,5,B
2010,104,40,157,1709559,193647,5,B
2010,104,40,157,1709559,193646,5,B
2011,24,40,125,1709559,192968,5,B
2011,24,40,125,1709559,192967,5,B
2011,24,40,125,1709559,193647,5,B
2011,24,40,125,1709559,193646,5,B
2012,24,0,0,1709559,192968,5,B
2012,24,0,0,1709559,192967,5,B
2012,24,0,0,1709559,193647,5,B
2012,24,0,0,1709559,193646,5,B
2001,0,0,0,1711958,194320,5,B
2001,0,0,0,1711958,194319,5,B
2001,0,0,0,1711958,194999,5,B
2001,0,0,0,1711958,194998,5,B
2002,56,64,157,1711958,194320,5,B
2002,56,64,157,1711958,194319,5,B
2002,56,64,157,1711958,194999,5,B
2002,56,64,157,1711958,194998,5,B
2003,32,72,189,1711958,194320,5,B
2003,32,72,189,1711958,194319,5,B
2003,32,72,189,1711958,194999,5,B
2003,32,72,189,1711958,194998,5,B
2004,40,95,165,1711958,194320,5,B
2004,40,95,165,1711958,194319,5,B
2004,40,95,165,1711958,194999,5,B
2004,40,95,165,1711958,194998,5,B
2005,72,48,165,1711958,194320,5,B
2005,72,48,165,1711958,194319,5,B
2005,72,48,165,1711958,194999,5,B
2005,72,48,165,1711958,194998,5,B
2006,32,72,149,1711958,194320,5,B
2006,32,72,149,1711958,194319,5,B
2006,32,72,149,1711958,194999,5,B
2006,32,72,149,1711958,194998,5,B
2007,24,96,181,1711958,194320,5,B
2007,24,96,181,1711958,194319,5,B
2007,24,96,181,1711958,194999,5,B
2007,24,96,181,1711958,194998,5,B
2008,72,31,165,1711958,194320,5,B
2008,72,31,165,1711958,194319,5,B
2008,72,31,165,1711958,194999,5,B
2008,72,31,165,1711958,194998,5,B
2009,48,64,125,1711958,194320,5,B
2009,48,64,125,1711958,194319,5,B
2009,48,64,125,1711958,194999,5,B
2009,48,64,125,1711958,194998,5,B
2010,48,88,149,1711958,194320,5,B
2010,48,88,149,1711958,194319,5,B
2010,48,88,149,1711958,194999,5,B
2010,48,88,149,1711958,194998,5,B
2011,16,72,125,1711958,194320,5,B
2011,16,72,125,1711958,194319,5,B
2011,16,72,125,1711958,194999,5,B
2011,16,72,125,1711958,194998,5,B
2012,16,0,0,1711958,194320,5,B
2012,16,0,0,1711958,194319,5,B
2012,16,0,0,1711958,194999,5,B
2012,16,0,0,1711958,194998,5,B
2001,0,0,0,1711959,194322,5,B
2001,0,0,0,1711959,194321,5,B
2001,0,0,0,1711959,195001,5,B
2001,0,0,0,1711959,195000,5,B
2002,64,64,157,1711959,194322,5,B
2002,64,64,157,1711959,194321,5,B
2002,64,64,157,1711959,195001,5,B
2002,64,64,157,1711959,195000,5,B
2003,40,72,221,1711959,194322,5,B
2003,40,72,221,1711959,194321,5,B
2003,40,72,221,1711959,195001,5,B
2003,40,72,221,1711959,195000,5,B
2004,40,95,165,1711959,194322,5,B
2004,40,95,165,1711959,194321,5,B
2004,40,95,165,1711959,195001,5,B
2004,40,95,165,1711959,195000,5,B
2005,72,48,165,1711959,194322,5,B
2005,72,48,165,1711959,194321,5,B
2005,72,48,165,1711959,195001,5,B
2005,72,48,165,1711959,195000,5,B
2006,32,72,149,1711959,194322,5,B
2006,32,72,149,1711959,194321,5,B
2006,32,72,149,1711959,195001,5,B
2006,32,72,149,1711959,195000,5,B
2007,32,88,213,1711959,194322,5,B
2007,32,88,213,1711959,194321,5,B
2007,32,88,213,1711959,195001,5,B
2007,32,88,213,1711959,195000,5,B
2008,72,31,165,1711959,194322,5,B
2008,72,31,165,1711959,194321,5,B
2008,72,31,165,1711959,195001,5,B
2008,72,31,165,1711959,195000,5,B
2009,64,64,149,1711959,194322,5,B
2009,64,64,149,1711959,194321,5,B
2009,64,64,149,1711959,195001,5,B
2009,64,64,149,1711959,195000,5,B
2010,56,56,149,1711959,194322,5,B
2010,56,56,149,1711959,194321,5,B
2010,56,56,149,1711959,195001,5,B
2010,56,56,149,1711959,195000,5,B
2011,24,40,125,1711959,194322,5,B
2011,24,40,125,1711959,194321,5,B
2011,24,40,125,1711959,195001,5,B
2011,24,40,125,1711959,195000,5,B
2012,16,0,0,1711959,194322,5,B
2012,16,0,0,1711959,194321,5,B
2012,16,0,0,1711959,195001,5,B
2012,16,0,0,1711959,195000,5,B
2001,32,48,197,1711961,194326,5,B
2001,32,48,197,1711961,194325,5,B
2001,32,48,197,1711961,195005,5,B
2001,32,48,197,1711961,195004,5,B
2002,112,16,165,1711961,194326,5,B
2002,112,16,165,1711961,194325,5,B
2002,112,16,165,1711961,195005,5,B
2002,112,16,165,1711961,195004,5,B
2003,80,40,221,1711961,194326,5,B
2003,80,40,221,1711961,194325,5,B
2003,80,40,221,1711961,195005,5,B
2003,80,40,221,1711961,195004,5,B
2004,56,71,165,1711961,194326,5,B
2004,56,71,165,1711961,194325,5,B
2004,56,71,165,1711961,195005,5,B
2004,56,71,165,1711961,195004,5,B
2005,104,48,165,1711961,194326,5,B
2005,104,48,165,1711961,194325,5,B
2005,104,48,165,1711961,195005,5,B
2005,104,48,165,1711961,195004,5,B
2006,48,72,181,1711961,194326,5,B
2006,48,72,181,1711961,194325,5,B
2006,48,72,181,1711961,195005,5,B
2006,48,72,181,1711961,195004,5,B
2007,64,56,213,1711961,194326,5,B
2007,64,56,213,1711961,194325,5,B
2007,64,56,213,1711961,195005,5,B
2007,64,56,213,1711961,195004,5,B
2008,120,31,165,1711961,194326,5,B
2008,120,31,165,1711961,194325,5,B
2008,120,31,165,1711961,195005,5,B
2008,120,31,165,1711961,195004,5,B
2009,96,64,165,1711961,194326,5,B
2009,96,64,165,1711961,194325,5,B
2009,96,64,165,1711961,195005,5,B
2009,96,64,165,1711961,195004,5,B
2010,112,40,165,1711961,194326,5,B
2010,112,40,165,1711961,194325,5,B
2010,112,40,165,1711961,195005,5,B
2010,112,40,165,1711961,195004,5,B
2011,24,40,125,1711961,194326,5,B
2011,24,40,125,1711961,194325,5,B
2011,24,40,125,1711961,195005,5,B
2011,24,40,125,1711961,195004,5,B
2012,24,0,0,1711961,194326,5,B
2012,24,0,0,1711961,194325,5,B
2012,24,0,0,1711961,195005,5,B
2012,24,0,0,1711961,195004,5,B
2001,16,88,165,1714360,195678,5,B
2001,16,88,165,1714360,195677,5,B
2001,16,88,165,1714360,196357,5,B
2001,16,88,165,1714360,196356,5,B
2002,64,64,157,1714360,195678,5,B
2002,64,64,157,1714360,195677,5,B
2002,64,64,157,1714360,196357,5,B
2002,64,64,157,1714360,196356,5,B
2003,40,72,189,1714360,195678,5,B
2003,40,72,189,1714360,195677,5,B
2003,40,72,189,1714360,196357,5,B
2003,40,72,189,1714360,196356,5,B
2004,56,79,165,1714360,195678,5,B
2004,56,79,165,1714360,195677,5,B
2004,56,79,165,1714360,196357,5,B
2004,56,79,165,1714360,196356,5,B
2005,96,48,165,1714360,195678,5,B
2005,96,48,165,1714360,195677,5,B
2005,96,48,165,1714360,196357,5,B
2005,96,48,165,1714360,196356,5,B
2006,40,72,149,1714360,195678,5,B
2006,40,72,149,1714360,195677,5,B
2006,40,72,149,1714360,196357,5,B
2006,40,72,149,1714360,196356,5,B
2007,32,88,181,1714360,195678,5,B
2007,32,88,181,1714360,195677,5,B
2007,32,88,181,1714360,196357,5,B
2007,32,88,181,1714360,196356,5,B
2008,96,31,173,1714360,195678,5,B
2008,96,31,173,1714360,195677,5,B
2008,96,31,173,1714360,196357,5,B
2008,96,31,173,1714360,196356,5,B
2009,56,64,125,1714360,195678,5,B
2009,56,64,125,1714360,195677,5,B
2009,56,64,125,1714360,196357,5,B
2009,56,64,125,1714360,196356,5,B
2010,64,56,157,1714360,195678,5,B
2010,64,56,157,1714360,195677,5,B
2010,64,56,157,1714360,196357,5,B
2010,64,56,157,1714360,196356,5,B
2011,16,125,133,1714360,195678,5,B
2011,16,125,133,1714360,195677,5,B
2011,16,125,133,1714360,196357,5,B
2011,16,125,133,1714360,196356,5,B
2012,16,0,0,1714360,195678,5,B
2012,16,0,0,1714360,195677,5,B
2012,16,0,0,1714360,196357,5,B
2012,16,0,0,1714360,196356,5,B
2001,32,48,197,1714362,195682,5,B
2001,32,48,197,1714362,195681,5,B
2001,32,48,197,1714362,196361,5,B
2001,32,48,197,1714362,196360,5,B
2002,104,16,157,1714362,195682,5,B
2002,104,16,157,1714362,195681,5,B
2002,104,16,157,1714362,196361,5,B
2002,104,16,157,1714362,196360,5,B
2003,72,64,221,1714362,195682,5,B
2003,72,64,221,1714362,195681,5,B
2003,72,64,221,1714362,196361,5,B
2003,72,64,221,1714362,196360,5,B
2004,48,71,165,1714362,195682,5,B
2004,48,71,165,1714362,195681,5,B
2004,48,71,165,1714362,196361,5,B
2004,48,71,165,1714362,196360,5,B
2005,112,48,173,1714362,195682,5,B
2005,112,48,173,1714362,195681,5,B
2005,112,48,173,1714362,196361,5,B
2005,112,48,173,1714362,196360,5,B
2006,56,72,181,1714362,195682,5,B
2006,56,72,181,1714362,195681,5,B
2006,56,72,181,1714362,196361,5,B
2006,56,72,181,1714362,196360,5,B
2007,56,56,213,1714362,195682,5,B
2007,56,56,213,1714362,195681,5,B
2007,56,56,213,1714362,196361,5,B
2007,56,56,213,1714362,196360,5,B
2008,120,31,213,1714362,195682,5,B
2008,120,31,213,1714362,195681,5,B
2008,120,31,213,1714362,196361,5,B
2008,120,31,213,1714362,196360,5,B
2009,72,64,165,1714362,195682,5,B
2009,72,64,165,1714362,195681,5,B
2009,72,64,165,1714362,196361,5,B
2009,72,64,165,1714362,196360,5,B
2010,80,56,157,1714362,195682,5,B
2010,80,56,157,1714362,195681,5,B
2010,80,56,157,1714362,196361,5,B
2010,80,56,157,1714362,196360,5,B
2011,16,40,125,1714362,195682,5,B
2011,16,40,125,1714362,195681,5,B
2011,16,40,125,1714362,196361,5,B
2011,16,40,125,1714362,196360,5,B
2012,16,0,0,1714362,195682,5,B
2012,16,0,0,1714362,195681,5,B
2012,16,0,0,1714362,196361,5,B
2012,16,0,0,1714362,196360,5,B
2001,48,48,197,1714363,195684,5,B
2001,48,48,197,1714363,195683,5,B
2001,48,48,197,1714363,196363,5,B
2001,48,48,197,1714363,196362,5,B
2002,128,16,165,1714363,195684,5,B
2002,128,16,165,1714363,195683,5,B
2002,128,16,165,1714363,196363,5,B
2002,128,16,165,1714363,196362,5,B
2003,88,40,221,1714363,195684,5,B
2003,88,40,221,1714363,195683,5,B
2003,88,40,221,1714363,196363,5,B
2003,88,40,221,1714363,196362,5,B
2004,80,71,165,1714363,195684,5,B
2004,80,71,165,1714363,195683,5,B
2004,80,71,165,1714363,196363,5,B
2004,80,71,165,1714363,196362,5,B
2005,112,48,165,1714363,195684,5,B
2005,112,48,165,1714363,195683,5,B
2005,112,48,165,1714363,196363,5,B
2005,112,48,165,1714363,196362,5,B
2006,64,56,181,1714363,195684,5,B
2006,64,56,181,1714363,195683,5,B
2006,64,56,181,1714363,196363,5,B
2006,64,56,181,1714363,196362,5,B
2007,64,56,213,1714363,195684,5,B
2007,64,56,213,1714363,195683,5,B
2007,64,56,213,1714363,196363,5,B
2007,64,56,213,1714363,196362,5,B
2008,152,31,213,1714363,195684,5,B
2008,152,31,213,1714363,195683,5,B
2008,152,31,213,1714363,196363,5,B
2008,152,31,213,1714363,196362,5,B
2009,104,64,173,1714363,195684,5,B
2009,104,64,173,1714363,195683,5,B
2009,104,64,173,1714363,196363,5,B
2009,104,64,173,1714363,196362,5,B
2010,120,40,173,1714363,195684,5,B
2010,120,40,173,1714363,195683,5,B
2010,120,40,173,1714363,196363,5,B
2010,120,40,173,1714363,196362,5,B
2011,32,40,181,1714363,195684,5,B
2011,32,40,181,1714363,195683,5,B
2011,32,40,181,1714363,196363,5,B
2011,32,40,181,1714363,196362,5,B
2012,24,0,0,1714363,195684,5,B
2012,24,0,0,1714363,195683,5,B
2012,24,0,0,1714363,196363,5,B
2012,24,0,0,1714363,196362,5,B
2001,24,157,189,1757601,220132,6,C
2001,24,157,189,1757601,220131,6,C
2001,24,157,189,1757601,220811,6,C
2001,24,157,189,1757601,220810,6,C
2002,40,64,157,1757601,220132,6,C
2002,40,64,157,1757601,220131,6,C
2002,40,64,157,1757601,220811,6,C
2002,40,64,157,1757601,220810,6,C
2003,32,72,189,1757601,220132,6,C
2003,32,72,189,1757601,220131,6,C
2003,32,72,189,1757601,220811,6,C
2003,32,72,189,1757601,220810,6,C
2004,40,71,165,1757601,220132,6,C
2004,40,71,165,1757601,220131,6,C
2004,40,71,165,1757601,220811,6,C
2004,40,71,165,1757601,220810,6,C
2005,56,48,165,1757601,220132,6,C
2005,56,48,165,1757601,220131,6,C
2005,56,48,165,1757601,220811,6,C
2005,56,48,165,1757601,220810,6,C
2006,32,72,189,1757601,220132,6,C
2006,32,72,189,1757601,220131,6,C
2006,32,72,189,1757601,220811,6,C
2006,32,72,189,1757601,220810,6,C
2007,0,0,0,1757601,220132,6,C
2007,0,0,0,1757601,220131,6,C
2007,0,0,0,1757601,220811,6,C
2007,0,0,0,1757601,220810,6,C
2008,64,39,165,1757601,220132,6,C
2008,64,39,165,1757601,220131,6,C
2008,64,39,165,1757601,220811,6,C
2008,64,39,165,1757601,220810,6,C
2009,48,64,149,1757601,220132,6,C
2009,48,64,149,1757601,220131,6,C
2009,48,64,149,1757601,220811,6,C
2009,48,64,149,1757601,220810,6,C
2010,32,125,157,1757601,220132,6,C
2010,32,125,157,1757601,220131,6,C
2010,32,125,157,1757601,220811,6,C
2010,32,125,157,1757601,220810,6,C
2011,0,0,0,1757601,220132,6,C
2011,0,0,0,1757601,220131,6,C
2011,0,0,0,1757601,220811,6,C
2011,0,0,0,1757601,220810,6,C
2012,16,0,0,1757601,220132,6,C
2012,16,0,0,1757601,220131,6,C
2012,16,0,0,1757601,220811,6,C
2012,16,0,0,1757601,220810,6,C
2001,0,0,0,1760003,221490,6,C
2001,0,0,0,1760003,221489,6,C
2001,0,0,0,1760003,222169,6,C
2001,0,0,0,1760003,222168,6,C
2002,32,64,157,1760003,221490,6,C
2002,32,64,157,1760003,221489,6,C
2002,32,64,157,1760003,222169,6,C
2002,32,64,157,1760003,222168,6,C
2003,16,72,78,1760003,221490,6,C
2003,16,72,78,1760003,221489,6,C
2003,16,72,78,1760003,222169,6,C
2003,16,72,78,1760003,222168,6,C
2004,32,133,165,1760003,221490,6,C
2004,32,133,165,1760003,221489,6,C
2004,32,133,165,1760003,222169,6,C
2004,32,133,165,1760003,222168,6,C
2005,64,56,165,1760003,221490,6,C
2005,64,56,165,1760003,221489,6,C
2005,64,56,165,1760003,222169,6,C
2005,64,56,165,1760003,222168,6,C
2006,24,72,96,1760003,221490,6,C
2006,24,72,96,1760003,221489,6,C
2006,24,72,96,1760003,222169,6,C
2006,24,72,96,1760003,222168,6,C
2007,0,0,0,1760003,221490,6,C
2007,0,0,0,1760003,221489,6,C
2007,0,0,0,1760003,222169,6,C
2007,0,0,0,1760003,222168,6,C
2008,64,39,165,1760003,221490,6,C
2008,64,39,165,1760003,221489,6,C
2008,64,39,165,1760003,222169,6,C
2008,64,39,165,1760003,222168,6,C
2009,40,101,149,1760003,221490,6,C
2009,40,101,149,1760003,221489,6,C
2009,40,101,149,1760003,222169,6,C
2009,40,101,149,1760003,222168,6,C
2010,16,149,157,1760003,221490,6,C
2010,16,149,157,1760003,221489,6,C
2010,16,149,157,1760003,222169,6,C
2010,16,149,157,1760003,222168,6,C
2011,0,0,0,1760003,221490,6,C
2011,0,0,0,1760003,221489,6,C
2011,0,0,0,1760003,222169,6,C
2011,0,0,0,1760003,222168,6,C
2012,8,0,0,1760003,221490,6,C
2012,8,0,0,1760003,221489,6,C
2012,8,0,0,1760003,222169,6,C
2012,8,0,0,1760003,222168,6,C
2001,8,171,171,1760002,221488,6,C
2002,32,64,157,1760002,221488,6,C
2003,16,78,157,1760002,221488,6,C
2004,32,133,165,1760002,221488,6,C
2005,40,64,157,1760002,221488,6,C
2006,16,72,88,1760002,221488,6,C
2007,8,181,181,1760002,221488,6,C
2008,56,71,165,1760002,221488,6,C
2009,32,101,149,1760002,221488,6,C
